year;value;universityId;subjectAreaId
2018;7.7118645;Białystok University of Technology;Agricultural and Biological Sciences
2019;6.413793;Białystok University of Technology;Agricultural and Biological Sciences
2020;6.591837;Białystok University of Technology;Agricultural and Biological Sciences
2021;5.6857142;Białystok University of Technology;Agricultural and Biological Sciences
2022;1.2894737;Białystok University of Technology;Agricultural and Biological Sciences
2023;0.23076923;Białystok University of Technology;Agricultural and Biological Sciences
2012;2.5;Cracow University of Technology;Agricultural and Biological Sciences
2013;14.833333;Cracow University of Technology;Agricultural and Biological Sciences
2014;3.3333333;Cracow University of Technology;Agricultural and Biological Sciences
2015;37.875;Cracow University of Technology;Agricultural and Biological Sciences
2016;18.357143;Cracow University of Technology;Agricultural and Biological Sciences
2017;31.4;Cracow University of Technology;Agricultural and Biological Sciences
2018;15.142858;Cracow University of Technology;Agricultural and Biological Sciences
2019;5.8846154;Cracow University of Technology;Agricultural and Biological Sciences
2020;10.620689;Cracow University of Technology;Agricultural and Biological Sciences
2021;4.714286;Cracow University of Technology;Agricultural and Biological Sciences
2022;1.84;Cracow University of Technology;Agricultural and Biological Sciences
2023;0.2857143;Cracow University of Technology;Agricultural and Biological Sciences
2012;26.25;University of Białystok;Agricultural and Biological Sciences
2013;27.813953;University of Białystok;Agricultural and Biological Sciences
2014;20.157894;University of Białystok;Agricultural and Biological Sciences
2015;11.921053;University of Białystok;Agricultural and Biological Sciences
2016;14.575758;University of Białystok;Agricultural and Biological Sciences
2017;15.026316;University of Białystok;Agricultural and Biological Sciences
2018;16.244444;University of Białystok;Agricultural and Biological Sciences
2019;10.555555;University of Białystok;Agricultural and Biological Sciences
2020;16.206348;University of Białystok;Agricultural and Biological Sciences
2021;7.0;University of Białystok;Agricultural and Biological Sciences
2022;2.0465117;University of Białystok;Agricultural and Biological Sciences
2023;0.95238096;University of Białystok;Agricultural and Biological Sciences
2012;14.428572;Warsaw University of Technology;Agricultural and Biological Sciences
2013;14.6;Warsaw University of Technology;Agricultural and Biological Sciences
2014;25.666666;Warsaw University of Technology;Agricultural and Biological Sciences
2015;15.857142;Warsaw University of Technology;Agricultural and Biological Sciences
2016;17.580645;Warsaw University of Technology;Agricultural and Biological Sciences
2017;13.885715;Warsaw University of Technology;Agricultural and Biological Sciences
2018;12.8;Warsaw University of Technology;Agricultural and Biological Sciences
2019;7.3;Warsaw University of Technology;Agricultural and Biological Sciences
2020;6.969697;Warsaw University of Technology;Agricultural and Biological Sciences
2021;4.5128207;Warsaw University of Technology;Agricultural and Biological Sciences
2022;1.804878;Warsaw University of Technology;Agricultural and Biological Sciences
2023;0.25;Warsaw University of Technology;Agricultural and Biological Sciences
2012;29.666666;Poznan University of Economics and Business;Agricultural and Biological Sciences
2013;13.555555;Poznan University of Economics and Business;Agricultural and Biological Sciences
2014;24.625;Poznan University of Economics and Business;Agricultural and Biological Sciences
2015;22.869566;Poznan University of Economics and Business;Agricultural and Biological Sciences
2016;43.5625;Poznan University of Economics and Business;Agricultural and Biological Sciences
2017;27.117647;Poznan University of Economics and Business;Agricultural and Biological Sciences
2018;16.076923;Poznan University of Economics and Business;Agricultural and Biological Sciences
2019;18.967741;Poznan University of Economics and Business;Agricultural and Biological Sciences
2020;13.709678;Poznan University of Economics and Business;Agricultural and Biological Sciences
2021;5.5;Poznan University of Economics and Business;Agricultural and Biological Sciences
2022;2.9629629;Poznan University of Economics and Business;Agricultural and Biological Sciences
2023;0.0;Poznan University of Economics and Business;Agricultural and Biological Sciences
2012;9.5;AGH University of Science and Technology;Arts and Humanities
2013;10.909091;AGH University of Science and Technology;Arts and Humanities
2014;22.857143;AGH University of Science and Technology;Arts and Humanities
2015;17.727272;AGH University of Science and Technology;Arts and Humanities
2016;27.733334;AGH University of Science and Technology;Arts and Humanities
2017;12.266666;AGH University of Science and Technology;Arts and Humanities
2018;5.2;AGH University of Science and Technology;Arts and Humanities
2019;6.904762;AGH University of Science and Technology;Arts and Humanities
2020;4.5625;AGH University of Science and Technology;Arts and Humanities
2021;2.8064516;AGH University of Science and Technology;Arts and Humanities
2022;0.4347826;AGH University of Science and Technology;Arts and Humanities
2023;0.71428573;AGH University of Science and Technology;Arts and Humanities
2012;1.0;Białystok University of Technology;Arts and Humanities
2013;6.75;Białystok University of Technology;Arts and Humanities
2014;14.2;Białystok University of Technology;Arts and Humanities
2015;12.625;Białystok University of Technology;Arts and Humanities
2016;4.8;Białystok University of Technology;Arts and Humanities
2017;2.0;Białystok University of Technology;Arts and Humanities
2018;2.9333334;Białystok University of Technology;Arts and Humanities
2019;1.0;Białystok University of Technology;Arts and Humanities
2020;12.0;Białystok University of Technology;Arts and Humanities
2021;4.6666665;Białystok University of Technology;Arts and Humanities
2022;0.6666667;Białystok University of Technology;Arts and Humanities
2023;None;Białystok University of Technology;Arts and Humanities
2012;0.0;Cracow University of Technology;Arts and Humanities
2013;0.0;Cracow University of Technology;Arts and Humanities
2014;0.6666667;Cracow University of Technology;Arts and Humanities
2015;2.6666667;Cracow University of Technology;Arts and Humanities
2016;6.0;Cracow University of Technology;Arts and Humanities
2017;18.333334;Cracow University of Technology;Arts and Humanities
2018;2.6;Cracow University of Technology;Arts and Humanities
2019;1.32;Cracow University of Technology;Arts and Humanities
2020;3.52;Cracow University of Technology;Arts and Humanities
2021;1.4222223;Cracow University of Technology;Arts and Humanities
2022;0.18518518;Cracow University of Technology;Arts and Humanities
2023;0.0;Cracow University of Technology;Arts and Humanities
2012;2.3888888;University of Białystok;Arts and Humanities
2013;3.0833333;University of Białystok;Arts and Humanities
2014;3.7586207;University of Białystok;Arts and Humanities
2015;1.1081082;University of Białystok;Arts and Humanities
2016;2.0;University of Białystok;Arts and Humanities
2017;2.255319;University of Białystok;Arts and Humanities
2018;4.4054055;University of Białystok;Arts and Humanities
2019;0.7894737;University of Białystok;Arts and Humanities
2020;1.0736842;University of Białystok;Arts and Humanities
2021;0.5368421;University of Białystok;Arts and Humanities
2022;0.26086956;University of Białystok;Arts and Humanities
2023;0.16666667;University of Białystok;Arts and Humanities
2012;20.0;Warsaw University of Technology;Arts and Humanities
2013;8.2;Warsaw University of Technology;Arts and Humanities
2014;3.0;Warsaw University of Technology;Arts and Humanities
2015;6.75;Warsaw University of Technology;Arts and Humanities
2016;6.8333335;Warsaw University of Technology;Arts and Humanities
2017;2.5;Warsaw University of Technology;Arts and Humanities
2018;1.2222222;Warsaw University of Technology;Arts and Humanities
2019;1.2105263;Warsaw University of Technology;Arts and Humanities
2020;1.8;Warsaw University of Technology;Arts and Humanities
2021;1.0333333;Warsaw University of Technology;Arts and Humanities
2022;0.85;Warsaw University of Technology;Arts and Humanities
2023;0.6666667;Warsaw University of Technology;Arts and Humanities
2012;None;Poznan University of Economics and Business;Arts and Humanities
2013;None;Poznan University of Economics and Business;Arts and Humanities
2014;3.5;Poznan University of Economics and Business;Arts and Humanities
2015;4.0;Poznan University of Economics and Business;Arts and Humanities
2016;7.0;Poznan University of Economics and Business;Arts and Humanities
2017;1.0;Poznan University of Economics and Business;Arts and Humanities
2018;4.6666665;Poznan University of Economics and Business;Arts and Humanities
2019;1.6666666;Poznan University of Economics and Business;Arts and Humanities
2020;6.0;Poznan University of Economics and Business;Arts and Humanities
2021;2.6666667;Poznan University of Economics and Business;Arts and Humanities
2022;0.33333334;Poznan University of Economics and Business;Arts and Humanities
2023;0.0;Poznan University of Economics and Business;Arts and Humanities
2012;13.574074;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2013;12.586206;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2014;20.528301;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2015;14.666667;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2016;19.592106;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2017;21.903225;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2018;15.225352;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2019;12.246154;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2020;10.111111;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2021;6.4355826;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2022;3.3309352;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2023;0.18181819;AGH University of Science and Technology;Biochemistry, Genetics and Molecular Biology
2012;35.333332;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2013;22.0;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2014;28.727272;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2015;27.1;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2016;19.095238;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2017;17.3;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2018;6.304348;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2019;12.678572;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2020;8.25;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2021;4.413793;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2022;1.5777777;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2023;0.5;Białystok University of Technology;Biochemistry, Genetics and Molecular Biology
2012;16.842106;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2013;13.358974;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2014;19.5;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2015;18.043478;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2016;10.8125;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2017;14.828571;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2018;13.2;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2019;14.410256;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2020;11.415094;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2021;5.3636365;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2022;3.2727273;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2023;0.3030303;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology
2012;28.0;University of Białystok;Biochemistry, Genetics and Molecular Biology
2013;23.14;University of Białystok;Biochemistry, Genetics and Molecular Biology
2014;21.8125;University of Białystok;Biochemistry, Genetics and Molecular Biology
2015;16.930233;University of Białystok;Biochemistry, Genetics and Molecular Biology
2016;16.428572;University of Białystok;Biochemistry, Genetics and Molecular Biology
2017;13.030303;University of Białystok;Biochemistry, Genetics and Molecular Biology
2018;18.310345;University of Białystok;Biochemistry, Genetics and Molecular Biology
2019;10.5;University of Białystok;Biochemistry, Genetics and Molecular Biology
2020;16.666666;University of Białystok;Biochemistry, Genetics and Molecular Biology
2021;7.9016395;University of Białystok;Biochemistry, Genetics and Molecular Biology
2022;1.4;University of Białystok;Biochemistry, Genetics and Molecular Biology
2023;0.3478261;University of Białystok;Biochemistry, Genetics and Molecular Biology
2012;25.327587;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2013;40.369232;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2014;28.013159;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2015;23.804598;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2016;21.164383;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2017;18.554546;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2018;15.823529;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2019;14.596899;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2020;10.608938;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2021;5.6981134;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2022;2.2927928;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2023;0.1388889;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology
2012;41.0;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2013;13.0;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2014;11.25;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2015;24.0;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2016;30.0;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2017;37.0;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2018;23.0;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2019;16.833334;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2020;19.857143;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2021;8.3;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2022;2.25;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2023;0.0;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology
2012;10.181818;AGH University of Science and Technology;Business, Management and Accounting
2013;31.25;AGH University of Science and Technology;Business, Management and Accounting
2014;10.583333;AGH University of Science and Technology;Business, Management and Accounting
2015;33.625;AGH University of Science and Technology;Business, Management and Accounting
2016;23.3;AGH University of Science and Technology;Business, Management and Accounting
2017;24.928572;AGH University of Science and Technology;Business, Management and Accounting
2018;8.125;AGH University of Science and Technology;Business, Management and Accounting
2019;18.037037;AGH University of Science and Technology;Business, Management and Accounting
2020;5.255319;AGH University of Science and Technology;Business, Management and Accounting
2021;6.428571;AGH University of Science and Technology;Business, Management and Accounting
2022;2.0545454;AGH University of Science and Technology;Business, Management and Accounting
2023;0.5882353;AGH University of Science and Technology;Business, Management and Accounting
2012;25.375;Białystok University of Technology;Business, Management and Accounting
2013;10.166667;Białystok University of Technology;Business, Management and Accounting
2014;3.75;Białystok University of Technology;Business, Management and Accounting
2015;6.0;Białystok University of Technology;Business, Management and Accounting
2016;6.0;Białystok University of Technology;Business, Management and Accounting
2017;6.6904764;Białystok University of Technology;Business, Management and Accounting
2018;11.818182;Białystok University of Technology;Business, Management and Accounting
2019;9.857142;Białystok University of Technology;Business, Management and Accounting
2020;5.8139534;Białystok University of Technology;Business, Management and Accounting
2021;3.967742;Białystok University of Technology;Business, Management and Accounting
2022;0.79310346;Białystok University of Technology;Business, Management and Accounting
2023;0.5;Białystok University of Technology;Business, Management and Accounting
2012;0.0;Cracow University of Technology;Business, Management and Accounting
2013;7.0;Cracow University of Technology;Business, Management and Accounting
2014;14.333333;Cracow University of Technology;Business, Management and Accounting
2015;61.625;Cracow University of Technology;Business, Management and Accounting
2016;16.4;Cracow University of Technology;Business, Management and Accounting
2017;16.90909;Cracow University of Technology;Business, Management and Accounting
2018;7.0;Cracow University of Technology;Business, Management and Accounting
2019;21.333334;Cracow University of Technology;Business, Management and Accounting
2020;16.9;Cracow University of Technology;Business, Management and Accounting
2021;9.809524;Cracow University of Technology;Business, Management and Accounting
2022;1.7391304;Cracow University of Technology;Business, Management and Accounting
2023;0.0;Cracow University of Technology;Business, Management and Accounting
2012;0.0;University of Białystok;Business, Management and Accounting
2013;5.3333335;University of Białystok;Business, Management and Accounting
2014;4.0;University of Białystok;Business, Management and Accounting
2015;5.2;University of Białystok;Business, Management and Accounting
2016;7.428571;University of Białystok;Business, Management and Accounting
2017;6.875;University of Białystok;Business, Management and Accounting
2018;4.142857;University of Białystok;Business, Management and Accounting
2019;4.3333335;University of Białystok;Business, Management and Accounting
2020;0.375;University of Białystok;Business, Management and Accounting
2021;3.0;University of Białystok;Business, Management and Accounting
2022;0.0;University of Białystok;Business, Management and Accounting
2023;1.0;University of Białystok;Business, Management and Accounting
2012;8.5161295;Warsaw University of Technology;Business, Management and Accounting
2013;15.642858;Warsaw University of Technology;Business, Management and Accounting
2014;13.125;Warsaw University of Technology;Business, Management and Accounting
2015;10.684211;Warsaw University of Technology;Business, Management and Accounting
2016;15.461538;Warsaw University of Technology;Business, Management and Accounting
2017;16.76923;Warsaw University of Technology;Business, Management and Accounting
2018;8.096774;Warsaw University of Technology;Business, Management and Accounting
2019;7.83871;Warsaw University of Technology;Business, Management and Accounting
2020;3.7014925;Warsaw University of Technology;Business, Management and Accounting
2021;3.0151515;Warsaw University of Technology;Business, Management and Accounting
2022;1.6170213;Warsaw University of Technology;Business, Management and Accounting
2023;0.5769231;Warsaw University of Technology;Business, Management and Accounting
2012;5.2222223;Poznan University of Economics and Business;Business, Management and Accounting
2013;7.0;Poznan University of Economics and Business;Business, Management and Accounting
2014;3.6956522;Poznan University of Economics and Business;Business, Management and Accounting
2015;7.4736843;Poznan University of Economics and Business;Business, Management and Accounting
2016;8.0188675;Poznan University of Economics and Business;Business, Management and Accounting
2017;4.707865;Poznan University of Economics and Business;Business, Management and Accounting
2018;7.016129;Poznan University of Economics and Business;Business, Management and Accounting
2019;4.911392;Poznan University of Economics and Business;Business, Management and Accounting
2020;3.8666666;Poznan University of Economics and Business;Business, Management and Accounting
2021;5.570248;Poznan University of Economics and Business;Business, Management and Accounting
2022;1.815534;Poznan University of Economics and Business;Business, Management and Accounting
2023;0.9354839;Poznan University of Economics and Business;Business, Management and Accounting
2012;15.596491;AGH University of Science and Technology;Chemical Engineering
2013;19.717648;AGH University of Science and Technology;Chemical Engineering
2014;15.876405;AGH University of Science and Technology;Chemical Engineering
2015;18.05303;AGH University of Science and Technology;Chemical Engineering
2016;18.41844;AGH University of Science and Technology;Chemical Engineering
2017;15.5549135;AGH University of Science and Technology;Chemical Engineering
2018;12.538462;AGH University of Science and Technology;Chemical Engineering
2019;13.635221;AGH University of Science and Technology;Chemical Engineering
2020;10.684211;AGH University of Science and Technology;Chemical Engineering
2021;7.142857;AGH University of Science and Technology;Chemical Engineering
2022;2.790419;AGH University of Science and Technology;Chemical Engineering
2023;0.46478873;AGH University of Science and Technology;Chemical Engineering
2012;18.5;Białystok University of Technology;Chemical Engineering
2013;18.555555;Białystok University of Technology;Chemical Engineering
2014;11.0;Białystok University of Technology;Chemical Engineering
2015;13.944445;Białystok University of Technology;Chemical Engineering
2016;12.619047;Białystok University of Technology;Chemical Engineering
2017;8.545455;Białystok University of Technology;Chemical Engineering
2018;6.6734695;Białystok University of Technology;Chemical Engineering
2019;6.72;Białystok University of Technology;Chemical Engineering
2020;5.3023257;Białystok University of Technology;Chemical Engineering
2021;3.032258;Białystok University of Technology;Chemical Engineering
2022;1.4102564;Białystok University of Technology;Chemical Engineering
2023;0.20689656;Białystok University of Technology;Chemical Engineering
2012;10.543478;Cracow University of Technology;Chemical Engineering
2013;7.12987;Cracow University of Technology;Chemical Engineering
2014;12.491526;Cracow University of Technology;Chemical Engineering
2015;16.901234;Cracow University of Technology;Chemical Engineering
2016;8.606061;Cracow University of Technology;Chemical Engineering
2017;12.7;Cracow University of Technology;Chemical Engineering
2018;10.2027025;Cracow University of Technology;Chemical Engineering
2019;8.8;Cracow University of Technology;Chemical Engineering
2020;8.481928;Cracow University of Technology;Chemical Engineering
2021;4.5434785;Cracow University of Technology;Chemical Engineering
2022;2.3076923;Cracow University of Technology;Chemical Engineering
2023;0.34146342;Cracow University of Technology;Chemical Engineering
2012;29.0;University of Białystok;Chemical Engineering
2013;21.916666;University of Białystok;Chemical Engineering
2014;13.125;University of Białystok;Chemical Engineering
2015;20.588236;University of Białystok;Chemical Engineering
2016;31.166666;University of Białystok;Chemical Engineering
2017;24.0625;University of Białystok;Chemical Engineering
2018;23.625;University of Białystok;Chemical Engineering
2019;13.95;University of Białystok;Chemical Engineering
2020;9.608696;University of Białystok;Chemical Engineering
2021;5.21875;University of Białystok;Chemical Engineering
2022;1.875;University of Białystok;Chemical Engineering
2023;0.44444445;University of Białystok;Chemical Engineering
2012;20.130434;Warsaw University of Technology;Chemical Engineering
2013;35.02963;Warsaw University of Technology;Chemical Engineering
2014;25.221428;Warsaw University of Technology;Chemical Engineering
2015;16.72078;Warsaw University of Technology;Chemical Engineering
2016;14.72043;Warsaw University of Technology;Chemical Engineering
2017;13.145631;Warsaw University of Technology;Chemical Engineering
2018;10.2615385;Warsaw University of Technology;Chemical Engineering
2019;11.415842;Warsaw University of Technology;Chemical Engineering
2020;9.170305;Warsaw University of Technology;Chemical Engineering
2021;5.3103447;Warsaw University of Technology;Chemical Engineering
2022;2.3034825;Warsaw University of Technology;Chemical Engineering
2023;0.17073171;Warsaw University of Technology;Chemical Engineering
2012;None;Poznan University of Economics and Business;Chemical Engineering
2013;12.8;Poznan University of Economics and Business;Chemical Engineering
2014;9.285714;Poznan University of Economics and Business;Chemical Engineering
2015;32.75;Poznan University of Economics and Business;Chemical Engineering
2016;6.75;Poznan University of Economics and Business;Chemical Engineering
2017;26.75;Poznan University of Economics and Business;Chemical Engineering
2018;16.333334;Poznan University of Economics and Business;Chemical Engineering
2019;14.909091;Poznan University of Economics and Business;Chemical Engineering
2020;8.181818;Poznan University of Economics and Business;Chemical Engineering
2021;3.2222223;Poznan University of Economics and Business;Chemical Engineering
2022;1.9090909;Poznan University of Economics and Business;Chemical Engineering
2023;0.0;Poznan University of Economics and Business;Chemical Engineering
2012;15.089947;AGH University of Science and Technology;Chemistry
2013;20.53886;AGH University of Science and Technology;Chemistry
2014;19.142221;AGH University of Science and Technology;Chemistry
2015;17.12288;AGH University of Science and Technology;Chemistry
2016;17.465279;AGH University of Science and Technology;Chemistry
2017;15.797873;AGH University of Science and Technology;Chemistry
2018;12.75945;AGH University of Science and Technology;Chemistry
2019;11.92;AGH University of Science and Technology;Chemistry
2020;10.594891;AGH University of Science and Technology;Chemistry
2021;7.641732;AGH University of Science and Technology;Chemistry
2022;3.3479853;AGH University of Science and Technology;Chemistry
2023;0.36290324;AGH University of Science and Technology;Chemistry
2012;25.2;Białystok University of Technology;Chemistry
2013;18.416666;Białystok University of Technology;Chemistry
2014;19.8;Białystok University of Technology;Chemistry
2015;19.09091;Białystok University of Technology;Chemistry
2016;18.142857;Białystok University of Technology;Chemistry
2017;15.052631;Białystok University of Technology;Chemistry
2018;6.08;Białystok University of Technology;Chemistry
2019;14.472222;Białystok University of Technology;Chemistry
2020;15.68;Białystok University of Technology;Chemistry
2021;4.111111;Białystok University of Technology;Chemistry
2022;2.1470587;Białystok University of Technology;Chemistry
2023;0.4814815;Białystok University of Technology;Chemistry
2012;15.940298;Cracow University of Technology;Chemistry
2013;21.324074;Cracow University of Technology;Chemistry
2014;15.24;Cracow University of Technology;Chemistry
2015;19.160715;Cracow University of Technology;Chemistry
2016;15.1587305;Cracow University of Technology;Chemistry
2017;12.370079;Cracow University of Technology;Chemistry
2018;9.664773;Cracow University of Technology;Chemistry
2019;11.122137;Cracow University of Technology;Chemistry
2020;12.553572;Cracow University of Technology;Chemistry
2021;6.3428574;Cracow University of Technology;Chemistry
2022;3.107438;Cracow University of Technology;Chemistry
