year;value;universityId;subjectAreaId
2013;3.0;Cracow University of Technology;Immunology and Microbiology
2014;0.0;Cracow University of Technology;Immunology and Microbiology
2015;1.0;Cracow University of Technology;Immunology and Microbiology
2016;0.0;Cracow University of Technology;Immunology and Microbiology
2017;1.0;Cracow University of Technology;Immunology and Microbiology
2018;1.0;Cracow University of Technology;Immunology and Microbiology
2019;0.0;Cracow University of Technology;Immunology and Microbiology
2020;2.0;Cracow University of Technology;Immunology and Microbiology
2021;2.0;Cracow University of Technology;Immunology and Microbiology
2022;1.0;Cracow University of Technology;Immunology and Microbiology
2023;1.0;Cracow University of Technology;Immunology and Microbiology
2012;0.0;University of Białystok;Immunology and Microbiology
2013;8.0;University of Białystok;Immunology and Microbiology
2014;6.0;University of Białystok;Immunology and Microbiology
2015;4.0;University of Białystok;Immunology and Microbiology
2016;4.0;University of Białystok;Immunology and Microbiology
2017;7.0;University of Białystok;Immunology and Microbiology
2018;6.0;University of Białystok;Immunology and Microbiology
2019;8.0;University of Białystok;Immunology and Microbiology
2020;11.0;University of Białystok;Immunology and Microbiology
2021;11.0;University of Białystok;Immunology and Microbiology
2022;6.0;University of Białystok;Immunology and Microbiology
2023;1.0;University of Białystok;Immunology and Microbiology
2012;8.0;Warsaw University of Technology;Immunology and Microbiology
2013;5.0;Warsaw University of Technology;Immunology and Microbiology
2014;12.0;Warsaw University of Technology;Immunology and Microbiology
2015;4.0;Warsaw University of Technology;Immunology and Microbiology
2016;9.0;Warsaw University of Technology;Immunology and Microbiology
2017;10.0;Warsaw University of Technology;Immunology and Microbiology
2018;5.0;Warsaw University of Technology;Immunology and Microbiology
2019;7.0;Warsaw University of Technology;Immunology and Microbiology
2020;7.0;Warsaw University of Technology;Immunology and Microbiology
2021;9.0;Warsaw University of Technology;Immunology and Microbiology
2022;8.0;Warsaw University of Technology;Immunology and Microbiology
2023;4.0;Warsaw University of Technology;Immunology and Microbiology
2012;0.0;Poznan University of Economics and Business;Immunology and Microbiology
2013;0.0;Poznan University of Economics and Business;Immunology and Microbiology
2014;0.0;Poznan University of Economics and Business;Immunology and Microbiology
2015;5.0;Poznan University of Economics and Business;Immunology and Microbiology
2016;1.0;Poznan University of Economics and Business;Immunology and Microbiology
2017;3.0;Poznan University of Economics and Business;Immunology and Microbiology
2018;0.0;Poznan University of Economics and Business;Immunology and Microbiology
2019;6.0;Poznan University of Economics and Business;Immunology and Microbiology
2020;6.0;Poznan University of Economics and Business;Immunology and Microbiology
2021;3.0;Poznan University of Economics and Business;Immunology and Microbiology
2022;8.0;Poznan University of Economics and Business;Immunology and Microbiology
2023;0.0;Poznan University of Economics and Business;Immunology and Microbiology
2012;452.0;AGH University of Science and Technology;Materials Science
2013;529.0;AGH University of Science and Technology;Materials Science
2014;617.0;AGH University of Science and Technology;Materials Science
2015;695.0;AGH University of Science and Technology;Materials Science
2016;720.0;AGH University of Science and Technology;Materials Science
2017;642.0;AGH University of Science and Technology;Materials Science
2018;678.0;AGH University of Science and Technology;Materials Science
2019;605.0;AGH University of Science and Technology;Materials Science
2020;623.0;AGH University of Science and Technology;Materials Science
2021;600.0;AGH University of Science and Technology;Materials Science
2022;560.0;AGH University of Science and Technology;Materials Science
2023;228.0;AGH University of Science and Technology;Materials Science
2012;33.0;Białystok University of Technology;Materials Science
2013;81.0;Białystok University of Technology;Materials Science
2014;59.0;Białystok University of Technology;Materials Science
2015;67.0;Białystok University of Technology;Materials Science
2016;85.0;Białystok University of Technology;Materials Science
2017;101.0;Białystok University of Technology;Materials Science
2018;83.0;Białystok University of Technology;Materials Science
2019;111.0;Białystok University of Technology;Materials Science
2020;135.0;Białystok University of Technology;Materials Science
2021;102.0;Białystok University of Technology;Materials Science
2022;120.0;Białystok University of Technology;Materials Science
2023;57.0;Białystok University of Technology;Materials Science
2012;95.0;Cracow University of Technology;Materials Science
2013;116.0;Cracow University of Technology;Materials Science
2014;97.0;Cracow University of Technology;Materials Science
2015;119.0;Cracow University of Technology;Materials Science
2016;158.0;Cracow University of Technology;Materials Science
2017;158.0;Cracow University of Technology;Materials Science
2018;276.0;Cracow University of Technology;Materials Science
2019;331.0;Cracow University of Technology;Materials Science
2020;236.0;Cracow University of Technology;Materials Science
2021;245.0;Cracow University of Technology;Materials Science
2022;240.0;Cracow University of Technology;Materials Science
2023;90.0;Cracow University of Technology;Materials Science
2012;23.0;University of Białystok;Materials Science
2013;26.0;University of Białystok;Materials Science
2014;28.0;University of Białystok;Materials Science
2015;42.0;University of Białystok;Materials Science
2016;36.0;University of Białystok;Materials Science
2017;39.0;University of Białystok;Materials Science
2018;32.0;University of Białystok;Materials Science
2019;36.0;University of Białystok;Materials Science
2020;43.0;University of Białystok;Materials Science
2021;35.0;University of Białystok;Materials Science
2022;35.0;University of Białystok;Materials Science
2023;19.0;University of Białystok;Materials Science
2012;443.0;Warsaw University of Technology;Materials Science
2013;463.0;Warsaw University of Technology;Materials Science
2014;476.0;Warsaw University of Technology;Materials Science
2015;579.0;Warsaw University of Technology;Materials Science
2016;641.0;Warsaw University of Technology;Materials Science
2017;630.0;Warsaw University of Technology;Materials Science
2018;713.0;Warsaw University of Technology;Materials Science
2019;661.0;Warsaw University of Technology;Materials Science
2020;574.0;Warsaw University of Technology;Materials Science
2021;614.0;Warsaw University of Technology;Materials Science
2022;558.0;Warsaw University of Technology;Materials Science
2023;194.0;Warsaw University of Technology;Materials Science
2012;2.0;Poznan University of Economics and Business;Materials Science
2013;5.0;Poznan University of Economics and Business;Materials Science
2014;6.0;Poznan University of Economics and Business;Materials Science
2015;5.0;Poznan University of Economics and Business;Materials Science
2016;3.0;Poznan University of Economics and Business;Materials Science
2017;3.0;Poznan University of Economics and Business;Materials Science
2018;9.0;Poznan University of Economics and Business;Materials Science
2019;5.0;Poznan University of Economics and Business;Materials Science
2020;11.0;Poznan University of Economics and Business;Materials Science
2021;22.0;Poznan University of Economics and Business;Materials Science
2022;14.0;Poznan University of Economics and Business;Materials Science
2023;5.0;Poznan University of Economics and Business;Materials Science
2012;249.0;AGH University of Science and Technology;Mathematics
2013;223.0;AGH University of Science and Technology;Mathematics
2014;286.0;AGH University of Science and Technology;Mathematics
2015;294.0;AGH University of Science and Technology;Mathematics
2016;353.0;AGH University of Science and Technology;Mathematics
2017;341.0;AGH University of Science and Technology;Mathematics
2018;373.0;AGH University of Science and Technology;Mathematics
2019;360.0;AGH University of Science and Technology;Mathematics
2020;470.0;AGH University of Science and Technology;Mathematics
2021;588.0;AGH University of Science and Technology;Mathematics
2022;543.0;AGH University of Science and Technology;Mathematics
2023;171.0;AGH University of Science and Technology;Mathematics
2012;63.0;Białystok University of Technology;Mathematics
2013;72.0;Białystok University of Technology;Mathematics
2014;90.0;Białystok University of Technology;Mathematics
2015;98.0;Białystok University of Technology;Mathematics
2016;128.0;Białystok University of Technology;Mathematics
2017;116.0;Białystok University of Technology;Mathematics
2018;126.0;Białystok University of Technology;Mathematics
2019;117.0;Białystok University of Technology;Mathematics
2020;126.0;Białystok University of Technology;Mathematics
2021;116.0;Białystok University of Technology;Mathematics
2022;129.0;Białystok University of Technology;Mathematics
2023;39.0;Białystok University of Technology;Mathematics
2012;49.0;Cracow University of Technology;Mathematics
2013;69.0;Cracow University of Technology;Mathematics
2014;65.0;Cracow University of Technology;Mathematics
2015;75.0;Cracow University of Technology;Mathematics
2016;78.0;Cracow University of Technology;Mathematics
2017;95.0;Cracow University of Technology;Mathematics
2018;90.0;Cracow University of Technology;Mathematics
2019;131.0;Cracow University of Technology;Mathematics
2020;114.0;Cracow University of Technology;Mathematics
2021;164.0;Cracow University of Technology;Mathematics
2022;111.0;Cracow University of Technology;Mathematics
2023;53.0;Cracow University of Technology;Mathematics
2012;40.0;University of Białystok;Mathematics
2013;39.0;University of Białystok;Mathematics
2014;65.0;University of Białystok;Mathematics
2015;67.0;University of Białystok;Mathematics
2016;53.0;University of Białystok;Mathematics
2017;35.0;University of Białystok;Mathematics
2018;55.0;University of Białystok;Mathematics
2019;74.0;University of Białystok;Mathematics
2020;55.0;University of Białystok;Mathematics
2021;58.0;University of Białystok;Mathematics
2022;44.0;University of Białystok;Mathematics
2023;9.0;University of Białystok;Mathematics
2012;341.0;Warsaw University of Technology;Mathematics
2013;336.0;Warsaw University of Technology;Mathematics
2014;398.0;Warsaw University of Technology;Mathematics
2015;365.0;Warsaw University of Technology;Mathematics
2016;468.0;Warsaw University of Technology;Mathematics
2017;445.0;Warsaw University of Technology;Mathematics
2018;383.0;Warsaw University of Technology;Mathematics
2019;411.0;Warsaw University of Technology;Mathematics
2020;376.0;Warsaw University of Technology;Mathematics
2021;456.0;Warsaw University of Technology;Mathematics
2022;433.0;Warsaw University of Technology;Mathematics
2023;117.0;Warsaw University of Technology;Mathematics
2012;23.0;Poznan University of Economics and Business;Mathematics
2013;23.0;Poznan University of Economics and Business;Mathematics
2014;11.0;Poznan University of Economics and Business;Mathematics
2015;24.0;Poznan University of Economics and Business;Mathematics
2016;14.0;Poznan University of Economics and Business;Mathematics
2017;35.0;Poznan University of Economics and Business;Mathematics
2018;24.0;Poznan University of Economics and Business;Mathematics
2019;36.0;Poznan University of Economics and Business;Mathematics
2020;28.0;Poznan University of Economics and Business;Mathematics
2021;40.0;Poznan University of Economics and Business;Mathematics
2022;44.0;Poznan University of Economics and Business;Mathematics
2023;7.0;Poznan University of Economics and Business;Mathematics
2012;47.0;AGH University of Science and Technology;Medicine
2013;53.0;AGH University of Science and Technology;Medicine
2014;55.0;AGH University of Science and Technology;Medicine
2015;65.0;AGH University of Science and Technology;Medicine
2016;76.0;AGH University of Science and Technology;Medicine
2017;62.0;AGH University of Science and Technology;Medicine
2018;59.0;AGH University of Science and Technology;Medicine
2019;45.0;AGH University of Science and Technology;Medicine
2020;49.0;AGH University of Science and Technology;Medicine
2021;61.0;AGH University of Science and Technology;Medicine
2022;94.0;AGH University of Science and Technology;Medicine
2023;30.0;AGH University of Science and Technology;Medicine
2012;3.0;Białystok University of Technology;Medicine
2013;10.0;Białystok University of Technology;Medicine
2014;4.0;Białystok University of Technology;Medicine
2015;8.0;Białystok University of Technology;Medicine
2016;21.0;Białystok University of Technology;Medicine
2017;15.0;Białystok University of Technology;Medicine
2018;40.0;Białystok University of Technology;Medicine
2019;23.0;Białystok University of Technology;Medicine
2020;21.0;Białystok University of Technology;Medicine
2021;22.0;Białystok University of Technology;Medicine
2022;29.0;Białystok University of Technology;Medicine
2023;12.0;Białystok University of Technology;Medicine
2012;5.0;Cracow University of Technology;Medicine
2013;4.0;Cracow University of Technology;Medicine
2014;7.0;Cracow University of Technology;Medicine
2015;13.0;Cracow University of Technology;Medicine
2016;4.0;Cracow University of Technology;Medicine
2017;11.0;Cracow University of Technology;Medicine
2018;9.0;Cracow University of Technology;Medicine
2019;10.0;Cracow University of Technology;Medicine
2020;7.0;Cracow University of Technology;Medicine
2021;11.0;Cracow University of Technology;Medicine
2022;20.0;Cracow University of Technology;Medicine
2023;10.0;Cracow University of Technology;Medicine
2012;13.0;University of Białystok;Medicine
2013;13.0;University of Białystok;Medicine
2014;11.0;University of Białystok;Medicine
2015;5.0;University of Białystok;Medicine
2016;12.0;University of Białystok;Medicine
2017;12.0;University of Białystok;Medicine
2018;19.0;University of Białystok;Medicine
2019;21.0;University of Białystok;Medicine
2020;27.0;University of Białystok;Medicine
2021;35.0;University of Białystok;Medicine
2022;40.0;University of Białystok;Medicine
2023;10.0;University of Białystok;Medicine
2012;41.0;Warsaw University of Technology;Medicine
2013;40.0;Warsaw University of Technology;Medicine
2014;56.0;Warsaw University of Technology;Medicine
2015;62.0;Warsaw University of Technology;Medicine
2016;68.0;Warsaw University of Technology;Medicine
2017;87.0;Warsaw University of Technology;Medicine
2018;90.0;Warsaw University of Technology;Medicine
2019;94.0;Warsaw University of Technology;Medicine
2020;87.0;Warsaw University of Technology;Medicine
2021;136.0;Warsaw University of Technology;Medicine
2022;111.0;Warsaw University of Technology;Medicine
2023;38.0;Warsaw University of Technology;Medicine
2012;0.0;Poznan University of Economics and Business;Medicine
2013;1.0;Poznan University of Economics and Business;Medicine
2014;0.0;Poznan University of Economics and Business;Medicine
2015;4.0;Poznan University of Economics and Business;Medicine
2016;3.0;Poznan University of Economics and Business;Medicine
2017;6.0;Poznan University of Economics and Business;Medicine
2018;3.0;Poznan University of Economics and Business;Medicine
2019;0.0;Poznan University of Economics and Business;Medicine
2020;10.0;Poznan University of Economics and Business;Medicine
2021;11.0;Poznan University of Economics and Business;Medicine
2022;9.0;Poznan University of Economics and Business;Medicine
2023;1.0;Poznan University of Economics and Business;Medicine
2012;9.0;AGH University of Science and Technology;Neuroscience
2013;9.0;AGH University of Science and Technology;Neuroscience
2014;10.0;AGH University of Science and Technology;Neuroscience
2015;12.0;AGH University of Science and Technology;Neuroscience
2016;7.0;AGH University of Science and Technology;Neuroscience
2017;7.0;AGH University of Science and Technology;Neuroscience
2018;5.0;AGH University of Science and Technology;Neuroscience
2019;14.0;AGH University of Science and Technology;Neuroscience
2020;8.0;AGH University of Science and Technology;Neuroscience
2021;12.0;AGH University of Science and Technology;Neuroscience
2022;6.0;AGH University of Science and Technology;Neuroscience
2023;2.0;AGH University of Science and Technology;Neuroscience
2012;1.0;Białystok University of Technology;Neuroscience
2013;2.0;Białystok University of Technology;Neuroscience
2014;1.0;Białystok University of Technology;Neuroscience
2015;1.0;Białystok University of Technology;Neuroscience
2016;2.0;Białystok University of Technology;Neuroscience
2017;2.0;Białystok University of Technology;Neuroscience
2018;0.0;Białystok University of Technology;Neuroscience
2019;2.0;Białystok University of Technology;Neuroscience
2020;1.0;Białystok University of Technology;Neuroscience
2021;0.0;Białystok University of Technology;Neuroscience
2022;6.0;Białystok University of Technology;Neuroscience
2023;0.0;Białystok University of Technology;Neuroscience
2012;0.0;Cracow University of Technology;Neuroscience
2013;0.0;Cracow University of Technology;Neuroscience
2014;1.0;Cracow University of Technology;Neuroscience
2015;0.0;Cracow University of Technology;Neuroscience
2016;1.0;Cracow University of Technology;Neuroscience
2017;0.0;Cracow University of Technology;Neuroscience
2018;0.0;Cracow University of Technology;Neuroscience
2019;1.0;Cracow University of Technology;Neuroscience
2020;2.0;Cracow University of Technology;Neuroscience
2021;0.0;Cracow University of Technology;Neuroscience
2022;0.0;Cracow University of Technology;Neuroscience
2023;0.0;Cracow University of Technology;Neuroscience
2012;0.0;University of Białystok;Neuroscience
2013;1.0;University of Białystok;Neuroscience
2014;1.0;University of Białystok;Neuroscience
2015;3.0;University of Białystok;Neuroscience
2016;1.0;University of Białystok;Neuroscience
2017;3.0;University of Białystok;Neuroscience
2018;2.0;University of Białystok;Neuroscience
2019;3.0;University of Białystok;Neuroscience
2020;4.0;University of Białystok;Neuroscience
2021;2.0;University of Białystok;Neuroscience
2022;4.0;University of Białystok;Neuroscience
2023;1.0;University of Białystok;Neuroscience
2012;10.0;Warsaw University of Technology;Neuroscience
2013;6.0;Warsaw University of Technology;Neuroscience
2014;8.0;Warsaw University of Technology;Neuroscience
2015;15.0;Warsaw University of Technology;Neuroscience
2016;7.0;Warsaw University of Technology;Neuroscience
2017;10.0;Warsaw University of Technology;Neuroscience
2018;11.0;Warsaw University of Technology;Neuroscience
2019;8.0;Warsaw University of Technology;Neuroscience
2020;17.0;Warsaw University of Technology;Neuroscience
2021;11.0;Warsaw University of Technology;Neuroscience
2022;13.0;Warsaw University of Technology;Neuroscience
2023;6.0;Warsaw University of Technology;Neuroscience
2012;0.0;Poznan University of Economics and Business;Neuroscience
2013;0.0;Poznan University of Economics and Business;Neuroscience
2014;0.0;Poznan University of Economics and Business;Neuroscience
2015;0.0;Poznan University of Economics and Business;Neuroscience
2016;0.0;Poznan University of Economics and Business;Neuroscience
2017;0.0;Poznan University of Economics and Business;Neuroscience
2018;1.0;Poznan University of Economics and Business;Neuroscience
2019;2.0;Poznan University of Economics and Business;Neuroscience
2020;2.0;Poznan University of Economics and Business;Neuroscience
2021;0.0;Poznan University of Economics and Business;Neuroscience
2022;0.0;Poznan University of Economics and Business;Neuroscience
2023;0.0;Poznan University of Economics and Business;Neuroscience
2012;1.0;AGH University of Science and Technology;Nursing
2013;2.0;AGH University of Science and Technology;Nursing
2014;1.0;AGH University of Science and Technology;Nursing
2015;0.0;AGH University of Science and Technology;Nursing
2016;0.0;AGH University of Science and Technology;Nursing
2017;0.0;AGH University of Science and Technology;Nursing
2018;0.0;AGH University of Science and Technology;Nursing
2019;1.0;AGH University of Science and Technology;Nursing
2020;0.0;AGH University of Science and Technology;Nursing
2021;3.0;AGH University of Science and Technology;Nursing
2022;2.0;AGH University of Science and Technology;Nursing
2023;2.0;AGH University of Science and Technology;Nursing
2012;0.0;Białystok University of Technology;Nursing
2013;0.0;Białystok University of Technology;Nursing
2014;0.0;Białystok University of Technology;Nursing
2015;0.0;Białystok University of Technology;Nursing
2016;1.0;Białystok University of Technology;Nursing
2017;0.0;Białystok University of Technology;Nursing
2018;1.0;Białystok University of Technology;Nursing
2019;0.0;Białystok University of Technology;Nursing
2020;3.0;Białystok University of Technology;Nursing
2021;1.0;Białystok University of Technology;Nursing
2022;1.0;Białystok University of Technology;Nursing
2023;0.0;Białystok University of Technology;Nursing
2012;0.0;Cracow University of Technology;Nursing
2013;0.0;Cracow University of Technology;Nursing
2014;0.0;Cracow University of Technology;Nursing
2015;0.0;Cracow University of Technology;Nursing
2016;0.0;Cracow University of Technology;Nursing
2017;0.0;Cracow University of Technology;Nursing
2018;0.0;Cracow University of Technology;Nursing
2019;1.0;Cracow University of Technology;Nursing
2020;2.0;Cracow University of Technology;Nursing
2021;0.0;Cracow University of Technology;Nursing
2022;1.0;Cracow University of Technology;Nursing
2023;1.0;Cracow University of Technology;Nursing
2012;0.0;University of Białystok;Nursing
2013;0.0;University of Białystok;Nursing
2014;0.0;University of Białystok;Nursing
2015;0.0;University of Białystok;Nursing
2016;0.0;University of Białystok;Nursing
2017;0.0;University of Białystok;Nursing
2018;1.0;University of Białystok;Nursing
2019;0.0;University of Białystok;Nursing
2020;1.0;University of Białystok;Nursing
2021;2.0;University of Białystok;Nursing
2022;3.0;University of Białystok;Nursing
2023;0.0;University of Białystok;Nursing
2012;0.0;Warsaw University of Technology;Nursing
2013;1.0;Warsaw University of Technology;Nursing
2014;2.0;Warsaw University of Technology;Nursing
2015;0.0;Warsaw University of Technology;Nursing
2016;0.0;Warsaw University of Technology;Nursing
2017;0.0;Warsaw University of Technology;Nursing
2018;1.0;Warsaw University of Technology;Nursing
2019;3.0;Warsaw University of Technology;Nursing
2020;2.0;Warsaw University of Technology;Nursing
2021;3.0;Warsaw University of Technology;Nursing
2022;0.0;Warsaw University of Technology;Nursing
2023;2.0;Warsaw University of Technology;Nursing
2012;0.0;Poznan University of Economics and Business;Nursing
2013;0.0;Poznan University of Economics and Business;Nursing
2014;1.0;Poznan University of Economics and Business;Nursing
2015;0.0;Poznan University of Economics and Business;Nursing
2016;0.0;Poznan University of Economics and Business;Nursing
2017;3.0;Poznan University of Economics and Business;Nursing
2018;3.0;Poznan University of Economics and Business;Nursing
2019;4.0;Poznan University of Economics and Business;Nursing
2020;3.0;Poznan University of Economics and Business;Nursing
2021;3.0;Poznan University of Economics and Business;Nursing
2022;0.0;Poznan University of Economics and Business;Nursing
2023;0.0;Poznan University of Economics and Business;Nursing
2012;5.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2013;11.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2014;6.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2015;11.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2016;13.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2017;14.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2018;12.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2019;13.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2020;7.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2021;29.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2022;25.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2023;4.0;AGH University of Science and Technology;Pharmacology, Toxicology and Pharmaceutics
2012;0.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2013;1.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2014;0.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2015;3.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2016;4.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2017;8.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2018;3.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2019;8.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2020;4.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2021;4.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2022;6.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2023;3.0;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics
2012;3.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2013;2.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2014;1.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2015;8.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2016;2.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2017;7.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2018;9.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2019;15.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2020;16.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2021;25.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2022;21.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2023;10.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2012;8.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2013;10.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2014;10.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2015;14.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2016;5.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2017;8.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2018;6.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2019;25.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2020;16.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2021;13.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2022;14.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2023;8.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2012;14.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2013;12.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2014;13.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2015;15.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2016;17.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2017;14.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2018;21.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2019;28.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2020;31.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2021;32.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2022;40.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2023;17.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2012;0.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2013;0.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2014;1.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2015;1.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2016;0.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2017;1.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2018;1.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2019;3.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2020;1.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2021;3.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2022;5.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2023;0.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2012;617.0;AGH University of Science and Technology;Physics and Astronomy
2013;649.0;AGH University of Science and Technology;Physics and Astronomy
2014;751.0;AGH University of Science and Technology;Physics and Astronomy
2015;718.0;AGH University of Science and Technology;Physics and Astronomy
2016;869.0;AGH University of Science and Technology;Physics and Astronomy
2017;746.0;AGH University of Science and Technology;Physics and Astronomy
2018;771.0;AGH University of Science and Technology;Physics and Astronomy
2019;692.0;AGH University of Science and Technology;Physics and Astronomy
2020;747.0;AGH University of Science and Technology;Physics and Astronomy
2021;904.0;AGH University of Science and Technology;Physics and Astronomy
2022;765.0;AGH University of Science and Technology;Physics and Astronomy
2023;254.0;AGH University of Science and Technology;Physics and Astronomy
2012;43.0;Białystok University of Technology;Physics and Astronomy
2013;103.0;Białystok University of Technology;Physics and Astronomy
2014;73.0;Białystok University of Technology;Physics and Astronomy
2015;78.0;Białystok University of Technology;Physics and Astronomy
2016;89.0;Białystok University of Technology;Physics and Astronomy
2017;83.0;Białystok University of Technology;Physics and Astronomy
2018;96.0;Białystok University of Technology;Physics and Astronomy
2019;94.0;Białystok University of Technology;Physics and Astronomy
2020;96.0;Białystok University of Technology;Physics and Astronomy
2021;112.0;Białystok University of Technology;Physics and Astronomy
2022;115.0;Białystok University of Technology;Physics and Astronomy
2023;50.0;Białystok University of Technology;Physics and Astronomy
2012;87.0;Cracow University of Technology;Physics and Astronomy
2013;119.0;Cracow University of Technology;Physics and Astronomy
2014;126.0;Cracow University of Technology;Physics and Astronomy
2015;141.0;Cracow University of Technology;Physics and Astronomy
2016;127.0;Cracow University of Technology;Physics and Astronomy
2017;115.0;Cracow University of Technology;Physics and Astronomy
2018;171.0;Cracow University of Technology;Physics and Astronomy
2019;165.0;Cracow University of Technology;Physics and Astronomy
2020;144.0;Cracow University of Technology;Physics and Astronomy
2021;220.0;Cracow University of Technology;Physics and Astronomy
2022;190.0;Cracow University of Technology;Physics and Astronomy
2023;92.0;Cracow University of Technology;Physics and Astronomy
2012;54.0;University of Białystok;Physics and Astronomy
2013;57.0;University of Białystok;Physics and Astronomy
2014;66.0;University of Białystok;Physics and Astronomy
2015;75.0;University of Białystok;Physics and Astronomy
2016;72.0;University of Białystok;Physics and Astronomy
2017;71.0;University of Białystok;Physics and Astronomy
2018;70.0;University of Białystok;Physics and Astronomy
2019;78.0;University of Białystok;Physics and Astronomy
2020;61.0;University of Białystok;Physics and Astronomy
2021;75.0;University of Białystok;Physics and Astronomy
2022;60.0;University of Białystok;Physics and Astronomy
2023;23.0;University of Białystok;Physics and Astronomy
2012;576.0;Warsaw University of Technology;Physics and Astronomy
2013;614.0;Warsaw University of Technology;Physics and Astronomy
2014;626.0;Warsaw University of Technology;Physics and Astronomy
2015;720.0;Warsaw University of Technology;Physics and Astronomy
2016;861.0;Warsaw University of Technology;Physics and Astronomy
