year;value;universityId;subjectAreaId
2022;44.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2023;5.0;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics
2012;953.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2013;88.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2014;150.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2015;280.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2016;134.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2017;83.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2018;246.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2019;271.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2020;148.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2021;147.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2022;38.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2023;7.0;University of Białystok;Pharmacology, Toxicology and Pharmaceutics
2012;234.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2013;262.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2014;165.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2015;196.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2016;285.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2017;233.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2018;669.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2019;494.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2020;323.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2021;202.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2022;83.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2023;3.0;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics
2012;None;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2013;None;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2014;13.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2015;44.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2016;None;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2017;82.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2018;30.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2019;34.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2020;1.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2021;46.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2022;6.0;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2023;None;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics
2012;25341.0;AGH University of Science and Technology;Physics and Astronomy
2013;21380.0;AGH University of Science and Technology;Physics and Astronomy
2014;21911.0;AGH University of Science and Technology;Physics and Astronomy
2015;21364.0;AGH University of Science and Technology;Physics and Astronomy
2016;19526.0;AGH University of Science and Technology;Physics and Astronomy
2017;16722.0;AGH University of Science and Technology;Physics and Astronomy
2018;16621.0;AGH University of Science and Technology;Physics and Astronomy
2019;11784.0;AGH University of Science and Technology;Physics and Astronomy
2020;10389.0;AGH University of Science and Technology;Physics and Astronomy
2021;7331.0;AGH University of Science and Technology;Physics and Astronomy
2022;2433.0;AGH University of Science and Technology;Physics and Astronomy
2023;151.0;AGH University of Science and Technology;Physics and Astronomy
2012;818.0;Białystok University of Technology;Physics and Astronomy
2013;990.0;Białystok University of Technology;Physics and Astronomy
2014;835.0;Białystok University of Technology;Physics and Astronomy
2015;651.0;Białystok University of Technology;Physics and Astronomy
2016;816.0;Białystok University of Technology;Physics and Astronomy
2017;646.0;Białystok University of Technology;Physics and Astronomy
2018;556.0;Białystok University of Technology;Physics and Astronomy
2019;826.0;Białystok University of Technology;Physics and Astronomy
2020;978.0;Białystok University of Technology;Physics and Astronomy
2021;460.0;Białystok University of Technology;Physics and Astronomy
2022;218.0;Białystok University of Technology;Physics and Astronomy
2023;15.0;Białystok University of Technology;Physics and Astronomy
2012;1703.0;Cracow University of Technology;Physics and Astronomy
2013;2166.0;Cracow University of Technology;Physics and Astronomy
2014;3306.0;Cracow University of Technology;Physics and Astronomy
2015;2000.0;Cracow University of Technology;Physics and Astronomy
2016;1752.0;Cracow University of Technology;Physics and Astronomy
2017;1167.0;Cracow University of Technology;Physics and Astronomy
2018;1644.0;Cracow University of Technology;Physics and Astronomy
2019;1295.0;Cracow University of Technology;Physics and Astronomy
2020;1369.0;Cracow University of Technology;Physics and Astronomy
2021;1715.0;Cracow University of Technology;Physics and Astronomy
2022;530.0;Cracow University of Technology;Physics and Astronomy
2023;19.0;Cracow University of Technology;Physics and Astronomy
2012;1557.0;University of Białystok;Physics and Astronomy
2013;1067.0;University of Białystok;Physics and Astronomy
2014;1362.0;University of Białystok;Physics and Astronomy
2015;4037.0;University of Białystok;Physics and Astronomy
2016;9245.0;University of Białystok;Physics and Astronomy
2017;8690.0;University of Białystok;Physics and Astronomy
2018;2448.0;University of Białystok;Physics and Astronomy
2019;5296.0;University of Białystok;Physics and Astronomy
2020;3849.0;University of Białystok;Physics and Astronomy
2021;2959.0;University of Białystok;Physics and Astronomy
2022;232.0;University of Białystok;Physics and Astronomy
2023;5.0;University of Białystok;Physics and Astronomy
2012;19931.0;Warsaw University of Technology;Physics and Astronomy
2013;14763.0;Warsaw University of Technology;Physics and Astronomy
2014;15495.0;Warsaw University of Technology;Physics and Astronomy
2015;13545.0;Warsaw University of Technology;Physics and Astronomy
2016;16121.0;Warsaw University of Technology;Physics and Astronomy
2017;15995.0;Warsaw University of Technology;Physics and Astronomy
2018;14290.0;Warsaw University of Technology;Physics and Astronomy
2019;9316.0;Warsaw University of Technology;Physics and Astronomy
2020;6960.0;Warsaw University of Technology;Physics and Astronomy
2021;4428.0;Warsaw University of Technology;Physics and Astronomy
2022;1549.0;Warsaw University of Technology;Physics and Astronomy
2023;48.0;Warsaw University of Technology;Physics and Astronomy
2012;5.0;Poznan University of Economics and Business;Physics and Astronomy
2013;6.0;Poznan University of Economics and Business;Physics and Astronomy
2014;None;Poznan University of Economics and Business;Physics and Astronomy
2015;None;Poznan University of Economics and Business;Physics and Astronomy
2016;2.0;Poznan University of Economics and Business;Physics and Astronomy
2017;57.0;Poznan University of Economics and Business;Physics and Astronomy
2018;157.0;Poznan University of Economics and Business;Physics and Astronomy
2019;189.0;Poznan University of Economics and Business;Physics and Astronomy
2020;39.0;Poznan University of Economics and Business;Physics and Astronomy
2021;76.0;Poznan University of Economics and Business;Physics and Astronomy
2022;30.0;Poznan University of Economics and Business;Physics and Astronomy
2023;2.0;Poznan University of Economics and Business;Physics and Astronomy
2012;0.0;AGH University of Science and Technology;Psychology
2013;76.0;AGH University of Science and Technology;Psychology
2014;None;AGH University of Science and Technology;Psychology
2015;97.0;AGH University of Science and Technology;Psychology
2016;26.0;AGH University of Science and Technology;Psychology
2017;43.0;AGH University of Science and Technology;Psychology
2018;30.0;AGH University of Science and Technology;Psychology
2019;154.0;AGH University of Science and Technology;Psychology
2020;113.0;AGH University of Science and Technology;Psychology
2021;23.0;AGH University of Science and Technology;Psychology
2022;1.0;AGH University of Science and Technology;Psychology
2023;2.0;AGH University of Science and Technology;Psychology
2012;None;Białystok University of Technology;Psychology
2013;None;Białystok University of Technology;Psychology
2014;None;Białystok University of Technology;Psychology
2015;11.0;Białystok University of Technology;Psychology
2016;None;Białystok University of Technology;Psychology
2017;None;Białystok University of Technology;Psychology
2018;4.0;Białystok University of Technology;Psychology
2019;2.0;Białystok University of Technology;Psychology
2020;6.0;Białystok University of Technology;Psychology
2021;31.0;Białystok University of Technology;Psychology
2022;5.0;Białystok University of Technology;Psychology
2023;None;Białystok University of Technology;Psychology
2012;None;Cracow University of Technology;Psychology
2013;None;Cracow University of Technology;Psychology
2014;2.0;Cracow University of Technology;Psychology
2015;None;Cracow University of Technology;Psychology
2016;None;Cracow University of Technology;Psychology
2017;None;Cracow University of Technology;Psychology
2018;0.0;Cracow University of Technology;Psychology
2019;82.0;Cracow University of Technology;Psychology
2020;None;Cracow University of Technology;Psychology
2021;7.0;Cracow University of Technology;Psychology
2022;None;Cracow University of Technology;Psychology
2023;None;Cracow University of Technology;Psychology
2012;3.0;University of Białystok;Psychology
2013;3.0;University of Białystok;Psychology
2014;9.0;University of Białystok;Psychology
2015;0.0;University of Białystok;Psychology
2016;43.0;University of Białystok;Psychology
2017;30.0;University of Białystok;Psychology
2018;17.0;University of Białystok;Psychology
2019;65.0;University of Białystok;Psychology
2020;29.0;University of Białystok;Psychology
2021;79.0;University of Białystok;Psychology
2022;49.0;University of Białystok;Psychology
2023;3.0;University of Białystok;Psychology
2012;33.0;Warsaw University of Technology;Psychology
2013;None;Warsaw University of Technology;Psychology
2014;1.0;Warsaw University of Technology;Psychology
2015;33.0;Warsaw University of Technology;Psychology
2016;None;Warsaw University of Technology;Psychology
2017;22.0;Warsaw University of Technology;Psychology
2018;74.0;Warsaw University of Technology;Psychology
2019;5.0;Warsaw University of Technology;Psychology
2020;34.0;Warsaw University of Technology;Psychology
2021;18.0;Warsaw University of Technology;Psychology
2022;3.0;Warsaw University of Technology;Psychology
2023;0.0;Warsaw University of Technology;Psychology
2012;None;Poznan University of Economics and Business;Psychology
2013;20.0;Poznan University of Economics and Business;Psychology
2014;None;Poznan University of Economics and Business;Psychology
2015;None;Poznan University of Economics and Business;Psychology
2016;51.0;Poznan University of Economics and Business;Psychology
2017;49.0;Poznan University of Economics and Business;Psychology
2018;25.0;Poznan University of Economics and Business;Psychology
2019;14.0;Poznan University of Economics and Business;Psychology
2020;16.0;Poznan University of Economics and Business;Psychology
2021;96.0;Poznan University of Economics and Business;Psychology
2022;9.0;Poznan University of Economics and Business;Psychology
2023;3.0;Poznan University of Economics and Business;Psychology
2012;206.0;AGH University of Science and Technology;Social Sciences
2013;127.0;AGH University of Science and Technology;Social Sciences
2014;445.0;AGH University of Science and Technology;Social Sciences
2015;765.0;AGH University of Science and Technology;Social Sciences
2016;508.0;AGH University of Science and Technology;Social Sciences
2017;732.0;AGH University of Science and Technology;Social Sciences
2018;521.0;AGH University of Science and Technology;Social Sciences
2019;456.0;AGH University of Science and Technology;Social Sciences
2020;498.0;AGH University of Science and Technology;Social Sciences
2021;422.0;AGH University of Science and Technology;Social Sciences
2022;91.0;AGH University of Science and Technology;Social Sciences
2023;11.0;AGH University of Science and Technology;Social Sciences
2012;36.0;Białystok University of Technology;Social Sciences
2013;17.0;Białystok University of Technology;Social Sciences
2014;71.0;Białystok University of Technology;Social Sciences
2015;88.0;Białystok University of Technology;Social Sciences
2016;153.0;Białystok University of Technology;Social Sciences
2017;40.0;Białystok University of Technology;Social Sciences
2018;268.0;Białystok University of Technology;Social Sciences
2019;341.0;Białystok University of Technology;Social Sciences
2020;409.0;Białystok University of Technology;Social Sciences
2021;125.0;Białystok University of Technology;Social Sciences
2022;53.0;Białystok University of Technology;Social Sciences
2023;1.0;Białystok University of Technology;Social Sciences
2012;8.0;Cracow University of Technology;Social Sciences
2013;79.0;Cracow University of Technology;Social Sciences
2014;174.0;Cracow University of Technology;Social Sciences
2015;95.0;Cracow University of Technology;Social Sciences
2016;248.0;Cracow University of Technology;Social Sciences
2017;212.0;Cracow University of Technology;Social Sciences
2018;450.0;Cracow University of Technology;Social Sciences
2019;566.0;Cracow University of Technology;Social Sciences
2020;523.0;Cracow University of Technology;Social Sciences
2021;212.0;Cracow University of Technology;Social Sciences
2022;83.0;Cracow University of Technology;Social Sciences
2023;8.0;Cracow University of Technology;Social Sciences
2012;73.0;University of Białystok;Social Sciences
2013;184.0;University of Białystok;Social Sciences
2014;76.0;University of Białystok;Social Sciences
2015;42.0;University of Białystok;Social Sciences
2016;84.0;University of Białystok;Social Sciences
2017;93.0;University of Białystok;Social Sciences
2018;179.0;University of Białystok;Social Sciences
2019;261.0;University of Białystok;Social Sciences
2020;154.0;University of Białystok;Social Sciences
2021;112.0;University of Białystok;Social Sciences
2022;39.0;University of Białystok;Social Sciences
2023;12.0;University of Białystok;Social Sciences
2012;207.0;Warsaw University of Technology;Social Sciences
2013;349.0;Warsaw University of Technology;Social Sciences
2014;773.0;Warsaw University of Technology;Social Sciences
2015;615.0;Warsaw University of Technology;Social Sciences
2016;908.0;Warsaw University of Technology;Social Sciences
2017;511.0;Warsaw University of Technology;Social Sciences
2018;729.0;Warsaw University of Technology;Social Sciences
2019;490.0;Warsaw University of Technology;Social Sciences
2020;606.0;Warsaw University of Technology;Social Sciences
2021;557.0;Warsaw University of Technology;Social Sciences
2022;194.0;Warsaw University of Technology;Social Sciences
2023;20.0;Warsaw University of Technology;Social Sciences
2012;207.0;Poznan University of Economics and Business;Social Sciences
2013;364.0;Poznan University of Economics and Business;Social Sciences
2014;205.0;Poznan University of Economics and Business;Social Sciences
2015;464.0;Poznan University of Economics and Business;Social Sciences
2016;366.0;Poznan University of Economics and Business;Social Sciences
2017;618.0;Poznan University of Economics and Business;Social Sciences
2018;730.0;Poznan University of Economics and Business;Social Sciences
2019;435.0;Poznan University of Economics and Business;Social Sciences
2020;585.0;Poznan University of Economics and Business;Social Sciences
2021;419.0;Poznan University of Economics and Business;Social Sciences
2022;177.0;Poznan University of Economics and Business;Social Sciences
2023;5.0;Poznan University of Economics and Business;Social Sciences
2012;1.0;AGH University of Science and Technology;Veterinary
2013;2.0;AGH University of Science and Technology;Veterinary
2014;None;AGH University of Science and Technology;Veterinary
2015;2.0;AGH University of Science and Technology;Veterinary
2016;None;AGH University of Science and Technology;Veterinary
2017;1.0;AGH University of Science and Technology;Veterinary
2018;0.0;AGH University of Science and Technology;Veterinary
2019;None;AGH University of Science and Technology;Veterinary
2020;0.0;AGH University of Science and Technology;Veterinary
2021;4.0;AGH University of Science and Technology;Veterinary
2022;None;AGH University of Science and Technology;Veterinary
2023;None;AGH University of Science and Technology;Veterinary
2012;None;Białystok University of Technology;Veterinary
2013;None;Białystok University of Technology;Veterinary
2014;None;Białystok University of Technology;Veterinary
2015;None;Białystok University of Technology;Veterinary
2016;None;Białystok University of Technology;Veterinary
2017;None;Białystok University of Technology;Veterinary
2018;None;Białystok University of Technology;Veterinary
2019;None;Białystok University of Technology;Veterinary
2020;17.0;Białystok University of Technology;Veterinary
2021;15.0;Białystok University of Technology;Veterinary
2022;9.0;Białystok University of Technology;Veterinary
2023;0.0;Białystok University of Technology;Veterinary
2012;7.0;Cracow University of Technology;Veterinary
2013;None;Cracow University of Technology;Veterinary
2014;None;Cracow University of Technology;Veterinary
2015;None;Cracow University of Technology;Veterinary
2016;None;Cracow University of Technology;Veterinary
2017;None;Cracow University of Technology;Veterinary
2018;None;Cracow University of Technology;Veterinary
2019;None;Cracow University of Technology;Veterinary
2020;3.0;Cracow University of Technology;Veterinary
2021;None;Cracow University of Technology;Veterinary
2022;1.0;Cracow University of Technology;Veterinary
2023;None;Cracow University of Technology;Veterinary
2012;None;University of Białystok;Veterinary
2013;27.0;University of Białystok;Veterinary
2014;92.0;University of Białystok;Veterinary
2015;3.0;University of Białystok;Veterinary
2016;5.0;University of Białystok;Veterinary
2017;24.0;University of Białystok;Veterinary
2018;22.0;University of Białystok;Veterinary
2019;31.0;University of Białystok;Veterinary
2020;None;University of Białystok;Veterinary
2021;8.0;University of Białystok;Veterinary
2022;None;University of Białystok;Veterinary
2023;None;University of Białystok;Veterinary
2012;None;Warsaw University of Technology;Veterinary
2013;None;Warsaw University of Technology;Veterinary
2014;None;Warsaw University of Technology;Veterinary
2015;12.0;Warsaw University of Technology;Veterinary
2016;2.0;Warsaw University of Technology;Veterinary
2017;None;Warsaw University of Technology;Veterinary
2018;20.0;Warsaw University of Technology;Veterinary
2019;19.0;Warsaw University of Technology;Veterinary
2020;11.0;Warsaw University of Technology;Veterinary
2021;1.0;Warsaw University of Technology;Veterinary
2022;10.0;Warsaw University of Technology;Veterinary
2023;1.0;Warsaw University of Technology;Veterinary
2012;None;Poznan University of Economics and Business;Veterinary
2013;None;Poznan University of Economics and Business;Veterinary
2014;None;Poznan University of Economics and Business;Veterinary
2015;None;Poznan University of Economics and Business;Veterinary
2016;None;Poznan University of Economics and Business;Veterinary
2017;None;Poznan University of Economics and Business;Veterinary
2018;None;Poznan University of Economics and Business;Veterinary
2019;9.0;Poznan University of Economics and Business;Veterinary
2020;1.0;Poznan University of Economics and Business;Veterinary
2021;2.0;Poznan University of Economics and Business;Veterinary
2022;3.0;Poznan University of Economics and Business;Veterinary
2023;0.0;Poznan University of Economics and Business;Veterinary
2012;13.0;AGH University of Science and Technology;Dentistry
2013;None;AGH University of Science and Technology;Dentistry
2014;None;AGH University of Science and Technology;Dentistry
2015;None;AGH University of Science and Technology;Dentistry
2016;None;AGH University of Science and Technology;Dentistry
2017;9.0;AGH University of Science and Technology;Dentistry
2018;3.0;AGH University of Science and Technology;Dentistry
2019;None;AGH University of Science and Technology;Dentistry
2020;25.0;AGH University of Science and Technology;Dentistry
2021;9.0;AGH University of Science and Technology;Dentistry
2022;0.0;AGH University of Science and Technology;Dentistry
2023;None;AGH University of Science and Technology;Dentistry
2012;1.0;Białystok University of Technology;Dentistry
2013;2.0;Białystok University of Technology;Dentistry
2014;None;Białystok University of Technology;Dentistry
2015;None;Białystok University of Technology;Dentistry
2016;None;Białystok University of Technology;Dentistry
2017;0.0;Białystok University of Technology;Dentistry
2018;38.0;Białystok University of Technology;Dentistry
2019;None;Białystok University of Technology;Dentistry
2020;None;Białystok University of Technology;Dentistry
2021;1.0;Białystok University of Technology;Dentistry
2022;None;Białystok University of Technology;Dentistry
2023;None;Białystok University of Technology;Dentistry
2012;None;Cracow University of Technology;Dentistry
2013;None;Cracow University of Technology;Dentistry
2014;None;Cracow University of Technology;Dentistry
2015;None;Cracow University of Technology;Dentistry
2016;None;Cracow University of Technology;Dentistry
2017;None;Cracow University of Technology;Dentistry
2018;None;Cracow University of Technology;Dentistry
2019;None;Cracow University of Technology;Dentistry
2020;None;Cracow University of Technology;Dentistry
2021;None;Cracow University of Technology;Dentistry
2022;None;Cracow University of Technology;Dentistry
2023;None;Cracow University of Technology;Dentistry
2012;None;University of Białystok;Dentistry
2013;None;University of Białystok;Dentistry
2014;None;University of Białystok;Dentistry
2015;None;University of Białystok;Dentistry
2016;None;University of Białystok;Dentistry
2017;None;University of Białystok;Dentistry
2018;None;University of Białystok;Dentistry
2019;None;University of Białystok;Dentistry
2020;None;University of Białystok;Dentistry
2021;None;University of Białystok;Dentistry
2022;None;University of Białystok;Dentistry
2023;None;University of Białystok;Dentistry
2012;None;Warsaw University of Technology;Dentistry
2013;None;Warsaw University of Technology;Dentistry
2014;30.0;Warsaw University of Technology;Dentistry
2015;10.0;Warsaw University of Technology;Dentistry
2016;None;Warsaw University of Technology;Dentistry
2017;None;Warsaw University of Technology;Dentistry
2018;47.0;Warsaw University of Technology;Dentistry
2019;0.0;Warsaw University of Technology;Dentistry
2020;1.0;Warsaw University of Technology;Dentistry
2021;8.0;Warsaw University of Technology;Dentistry
2022;0.0;Warsaw University of Technology;Dentistry
2023;None;Warsaw University of Technology;Dentistry
2012;46.0;Poznan University of Economics and Business;Dentistry
2013;None;Poznan University of Economics and Business;Dentistry
2014;None;Poznan University of Economics and Business;Dentistry
2015;None;Poznan University of Economics and Business;Dentistry
2016;None;Poznan University of Economics and Business;Dentistry
2017;None;Poznan University of Economics and Business;Dentistry
2018;None;Poznan University of Economics and Business;Dentistry
2019;None;Poznan University of Economics and Business;Dentistry
2020;None;Poznan University of Economics and Business;Dentistry
2021;None;Poznan University of Economics and Business;Dentistry
2022;None;Poznan University of Economics and Business;Dentistry
2023;None;Poznan University of Economics and Business;Dentistry
2012;46.0;AGH University of Science and Technology;Health Professions
2013;108.0;AGH University of Science and Technology;Health Professions
2014;23.0;AGH University of Science and Technology;Health Professions
2015;109.0;AGH University of Science and Technology;Health Professions
2016;24.0;AGH University of Science and Technology;Health Professions
2017;107.0;AGH University of Science and Technology;Health Professions
2018;128.0;AGH University of Science and Technology;Health Professions
2019;53.0;AGH University of Science and Technology;Health Professions
2020;91.0;AGH University of Science and Technology;Health Professions
2021;90.0;AGH University of Science and Technology;Health Professions
2022;74.0;AGH University of Science and Technology;Health Professions
2023;6.0;AGH University of Science and Technology;Health Professions
2012;24.0;Białystok University of Technology;Health Professions
2013;0.0;Białystok University of Technology;Health Professions
2014;9.0;Białystok University of Technology;Health Professions
2015;29.0;Białystok University of Technology;Health Professions
2016;0.0;Białystok University of Technology;Health Professions
2017;26.0;Białystok University of Technology;Health Professions
2018;None;Białystok University of Technology;Health Professions
2019;6.0;Białystok University of Technology;Health Professions
2020;4.0;Białystok University of Technology;Health Professions
2021;None;Białystok University of Technology;Health Professions
2022;None;Białystok University of Technology;Health Professions
2023;None;Białystok University of Technology;Health Professions
2012;None;Cracow University of Technology;Health Professions
2013;None;Cracow University of Technology;Health Professions
2014;None;Cracow University of Technology;Health Professions
2015;None;Cracow University of Technology;Health Professions
2016;None;Cracow University of Technology;Health Professions
2017;13.0;Cracow University of Technology;Health Professions
2018;None;Cracow University of Technology;Health Professions
2019;51.0;Cracow University of Technology;Health Professions
2020;1.0;Cracow University of Technology;Health Professions
2021;3.0;Cracow University of Technology;Health Professions
2022;None;Cracow University of Technology;Health Professions
2023;0.0;Cracow University of Technology;Health Professions
2012;31.0;University of Białystok;Health Professions
2013;None;University of Białystok;Health Professions
2014;None;University of Białystok;Health Professions
2015;None;University of Białystok;Health Professions
2016;20.0;University of Białystok;Health Professions
2017;3.0;University of Białystok;Health Professions
2018;None;University of Białystok;Health Professions
2019;None;University of Białystok;Health Professions
2020;None;University of Białystok;Health Professions
2021;0.0;University of Białystok;Health Professions
2022;0.0;University of Białystok;Health Professions
2023;None;University of Białystok;Health Professions
2012;36.0;Warsaw University of Technology;Health Professions
2013;39.0;Warsaw University of Technology;Health Professions
2014;26.0;Warsaw University of Technology;Health Professions
2015;19.0;Warsaw University of Technology;Health Professions
2016;93.0;Warsaw University of Technology;Health Professions
2017;165.0;Warsaw University of Technology;Health Professions
2018;13.0;Warsaw University of Technology;Health Professions
2019;15.0;Warsaw University of Technology;Health Professions
2020;25.0;Warsaw University of Technology;Health Professions
2021;33.0;Warsaw University of Technology;Health Professions
2022;31.0;Warsaw University of Technology;Health Professions
2023;0.0;Warsaw University of Technology;Health Professions
2012;None;Poznan University of Economics and Business;Health Professions
2013;None;Poznan University of Economics and Business;Health Professions
2014;None;Poznan University of Economics and Business;Health Professions
2015;None;Poznan University of Economics and Business;Health Professions
2016;None;Poznan University of Economics and Business;Health Professions
2017;None;Poznan University of Economics and Business;Health Professions
2018;None;Poznan University of Economics and Business;Health Professions
2019;61.0;Poznan University of Economics and Business;Health Professions
2020;87.0;Poznan University of Economics and Business;Health Professions
2021;11.0;Poznan University of Economics and Business;Health Professions
2022;7.0;Poznan University of Economics and Business;Health Professions
2023;None;Poznan University of Economics and Business;Health Professions
